Commodity,Year,Attribute,Value
Corn flour and meal: Per capita availability adjusted for loss,1997,Per capita availability adjusted for loss-G/day,14.69787206
Corn flour and meal: Per capita availability adjusted for loss,1998,Per capita availability adjusted for loss-G/day,14.87284673
Corn flour and meal: Per capita availability adjusted for loss,1999,Per capita availability adjusted for loss-G/day,15.13530873
Corn flour and meal: Per capita availability adjusted for loss,2000,Per capita availability adjusted for loss-G/day,15.3102834
Corn flour and meal: Per capita availability adjusted for loss,2001,Per capita availability adjusted for loss-G/day,15.5727454
Corn flour and meal: Per capita availability adjusted for loss,2002,Per capita availability adjusted for loss-G/day,15.8352074
Corn flour and meal: Per capita availability adjusted for loss,2003,Per capita availability adjusted for loss-G/day,16.01018207
Corn flour and meal: Per capita availability adjusted for loss,2004,Per capita availability adjusted for loss-G/day,16.27264407
Corn flour and meal: Per capita availability adjusted for loss,2005,Per capita availability adjusted for loss-G/day,16.44761874
Corn flour and meal: Per capita availability adjusted for loss,2006,Per capita availability adjusted for loss-G/day,16.6225934
Corn flour and meal: Per capita availability adjusted for loss,2007,Per capita availability adjusted for loss-G/day,16.71008074
Corn flour and meal: Per capita availability adjusted for loss,2008,Per capita availability adjusted for loss-G/day,16.8850554
Corn flour and meal: Per capita availability adjusted for loss,2009,Per capita availability adjusted for loss-G/day,16.8850554
Corn flour and meal: Per capita availability adjusted for loss,2010,Per capita availability adjusted for loss-G/day,16.8850554
Corn flour and meal: Per capita availability adjusted for loss,2011,Per capita availability adjusted for loss-G/day,17.41894886
Corn flour and meal: Per capita availability adjusted for loss,2012,Per capita availability adjusted for loss-G/day,17.31361011
Corn flour and meal: Per capita availability adjusted for loss,2013,Per capita availability adjusted for loss-G/day,17.31361011
Corn flour and meal: Per capita availability adjusted for loss,2014,Per capita availability adjusted for loss-G/day,17.40997941
Corn flour and meal: Per capita availability adjusted for loss,2015,Per capita availability adjusted for loss-G/day,17.58495407
Corn flour and meal: Per capita availability adjusted for loss,2016,Per capita availability adjusted for loss-G/day,17.49746674
Corn flour and meal: Per capita availability adjusted for loss,2017,Per capita availability adjusted for loss-G/day,17.67244141
Corn flour and meal: Per capita availability adjusted for loss,2018,Per capita availability adjusted for loss-G/day,17.84741607
Corn flour and meal: Per capita availability adjusted for loss,2019,Per capita availability adjusted for loss-G/day,18.80977675
Corn flour and meal: Per capita availability adjusted for loss,2020,Per capita availability adjusted for loss-G/day,18.19736541
Corn flour and meal: Per capita availability adjusted for loss,2021,Per capita availability adjusted for loss-G/day,18.02239074
Corn flour and meal: Per capita availability adjusted for loss,2022,Per capita availability adjusted for loss-G/day,18.19736541
Corn flour and meal: Per capita availability adjusted for loss,1970,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1971,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1972,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1973,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1974,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1975,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1976,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1977,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1978,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1979,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1980,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1981,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1982,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1983,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1984,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1985,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1986,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1987,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1988,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1989,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1990,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1991,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1992,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1993,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1994,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1995,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1996,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1997,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1998,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1999,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2000,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2001,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2002,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2003,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2004,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2005,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2006,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2007,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2008,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2009,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2010,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2011,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2012,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2013,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2014,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2015,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2016,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2017,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2018,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2019,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2020,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2021,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,2022,Calories per ounce-equivalent (oz-eq)-Number,64
Corn flour and meal: Per capita availability adjusted for loss,1970,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1971,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1972,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1973,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1974,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1975,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1976,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1977,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1978,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1979,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1980,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1981,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1982,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1983,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1984,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1985,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1986,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1987,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1988,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1989,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1990,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1991,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1992,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1993,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1994,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1995,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1996,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1997,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1998,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1999,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2000,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2001,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2002,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2003,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2004,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2005,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2006,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2007,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2008,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2009,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2010,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2011,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2012,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2013,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2014,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2015,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2016,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2017,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2018,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2019,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2020,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2021,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,2022,Grams per ounce-equivalent (oz-eq)-Grams,17.55
Corn flour and meal: Per capita availability adjusted for loss,1970,Calories available daily-Number,22.332949
Corn flour and meal: Per capita availability adjusted for loss,1971,Calories available daily-Number,21.37582262
Corn flour and meal: Per capita availability adjusted for loss,1972,Calories available daily-Number,19.78061197
Corn flour and meal: Per capita availability adjusted for loss,1973,Calories available daily-Number,18.82348559
Corn flour and meal: Per capita availability adjusted for loss,1974,Calories available daily-Number,18.50444346
Corn flour and meal: Per capita availability adjusted for loss,1975,Calories available daily-Number,19.14252772
Corn flour and meal: Per capita availability adjusted for loss,1976,Calories available daily-Number,18.50444346
Corn flour and meal: Per capita availability adjusted for loss,1977,Calories available daily-Number,21.05678049
Corn flour and meal: Per capita availability adjusted for loss,1978,Calories available daily-Number,21.69486474
Corn flour and meal: Per capita availability adjusted for loss,1979,Calories available daily-Number,22.65199113
Corn flour and meal: Per capita availability adjusted for loss,1980,Calories available daily-Number,23.60911752
Corn flour and meal: Per capita availability adjusted for loss,1981,Calories available daily-Number,24.5662439
Corn flour and meal: Per capita availability adjusted for loss,1982,Calories available daily-Number,25.52337029
Corn flour and meal: Per capita availability adjusted for loss,1983,Calories available daily-Number,26.7995388
Corn flour and meal: Per capita availability adjusted for loss,1984,Calories available daily-Number,29.98996009
Corn flour and meal: Per capita availability adjusted for loss,1985,Calories available daily-Number,32.86133924
Corn flour and meal: Per capita availability adjusted for loss,1986,Calories available daily-Number,38.28505543
Corn flour and meal: Per capita availability adjusted for loss,1987,Calories available daily-Number,44.665898
Corn flour and meal: Per capita availability adjusted for loss,1988,Calories available daily-Number,45.62302439
Corn flour and meal: Per capita availability adjusted for loss,1989,Calories available daily-Number,46.58015077
Corn flour and meal: Per capita availability adjusted for loss,1990,Calories available daily-Number,46.08901462
Corn flour and meal: Per capita availability adjusted for loss,1991,Calories available daily-Number,47.69646843
Corn flour and meal: Per capita availability adjusted for loss,1992,Calories available daily-Number,48.81344567
Corn flour and meal: Per capita availability adjusted for loss,1993,Calories available daily-Number,49.77057206
Corn flour and meal: Per capita availability adjusted for loss,1994,Calories available daily-Number,50.72769845
Corn flour and meal: Per capita availability adjusted for loss,1995,Calories available daily-Number,51.68482483
Corn flour and meal: Per capita availability adjusted for loss,1996,Calories available daily-Number,52.64195122
Corn flour and meal: Per capita availability adjusted for loss,1997,Calories available daily-Number,53.5990776
Corn flour and meal: Per capita availability adjusted for loss,1998,Calories available daily-Number,54.23716186
Corn flour and meal: Per capita availability adjusted for loss,1999,Calories available daily-Number,55.19428825
Corn flour and meal: Per capita availability adjusted for loss,2000,Calories available daily-Number,55.8323725
Corn flour and meal: Per capita availability adjusted for loss,2001,Calories available daily-Number,56.78949889
Corn flour and meal: Per capita availability adjusted for loss,2002,Calories available daily-Number,57.74662527
Corn flour and meal: Per capita availability adjusted for loss,2003,Calories available daily-Number,58.38470953
Corn flour and meal: Per capita availability adjusted for loss,2004,Calories available daily-Number,59.34183592
Corn flour and meal: Per capita availability adjusted for loss,2005,Calories available daily-Number,59.97992017
Corn flour and meal: Per capita availability adjusted for loss,2006,Calories available daily-Number,60.61800443
Corn flour and meal: Per capita availability adjusted for loss,2007,Calories available daily-Number,60.93704656
Corn flour and meal: Per capita availability adjusted for loss,2008,Calories available daily-Number,61.57513082
Corn flour and meal: Per capita availability adjusted for loss,2009,Calories available daily-Number,61.57513082
Corn flour and meal: Per capita availability adjusted for loss,2010,Calories available daily-Number,61.57513082
Corn flour and meal: Per capita availability adjusted for loss,2011,Calories available daily-Number,63.52209269
Corn flour and meal: Per capita availability adjusted for loss,2012,Calories available daily-Number,63.1379514
Corn flour and meal: Per capita availability adjusted for loss,2013,Calories available daily-Number,63.1379514
Corn flour and meal: Per capita availability adjusted for loss,2014,Calories available daily-Number,63.48938359
Corn flour and meal: Per capita availability adjusted for loss,2015,Calories available daily-Number,64.12746785
Corn flour and meal: Per capita availability adjusted for loss,2016,Calories available daily-Number,63.80842572
Corn flour and meal: Per capita availability adjusted for loss,2017,Calories available daily-Number,64.44650997
Corn flour and meal: Per capita availability adjusted for loss,2018,Calories available daily-Number,65.08459423
Corn flour and meal: Per capita availability adjusted for loss,2019,Calories available daily-Number,68.59405765
Corn flour and meal: Per capita availability adjusted for loss,2020,Calories available daily-Number,66.36076275
Corn flour and meal: Per capita availability adjusted for loss,2021,Calories available daily-Number,65.72267849
Corn flour and meal: Per capita availability adjusted for loss,2022,Calories available daily-Number,66.36076275
Corn flour and meal: Per capita availability adjusted for loss,1970,Food pattern equivalents available daily-Oz-eq,0.348952328
Corn flour and meal: Per capita availability adjusted for loss,1971,Food pattern equivalents available daily-Oz-eq,0.333997228
Corn flour and meal: Per capita availability adjusted for loss,1972,Food pattern equivalents available daily-Oz-eq,0.309072062
Corn flour and meal: Per capita availability adjusted for loss,1973,Food pattern equivalents available daily-Oz-eq,0.294116962
Corn flour and meal: Per capita availability adjusted for loss,1974,Food pattern equivalents available daily-Oz-eq,0.289131929
Corn flour and meal: Per capita availability adjusted for loss,1975,Food pattern equivalents available daily-Oz-eq,0.299101996
Corn flour and meal: Per capita availability adjusted for loss,1976,Food pattern equivalents available daily-Oz-eq,0.289131929
Corn flour and meal: Per capita availability adjusted for loss,1977,Food pattern equivalents available daily-Oz-eq,0.329012195
Corn flour and meal: Per capita availability adjusted for loss,1978,Food pattern equivalents available daily-Oz-eq,0.338982262
Corn flour and meal: Per capita availability adjusted for loss,1979,Food pattern equivalents available daily-Oz-eq,0.353937361
Corn flour and meal: Per capita availability adjusted for loss,1980,Food pattern equivalents available daily-Oz-eq,0.368892461
Corn flour and meal: Per capita availability adjusted for loss,1981,Food pattern equivalents available daily-Oz-eq,0.383847561
Corn flour and meal: Per capita availability adjusted for loss,1982,Food pattern equivalents available daily-Oz-eq,0.398802661
Corn flour and meal: Per capita availability adjusted for loss,1983,Food pattern equivalents available daily-Oz-eq,0.418742794
Corn flour and meal: Per capita availability adjusted for loss,1984,Food pattern equivalents available daily-Oz-eq,0.468593126
Corn flour and meal: Per capita availability adjusted for loss,1985,Food pattern equivalents available daily-Oz-eq,0.513458426
Corn flour and meal: Per capita availability adjusted for loss,1986,Food pattern equivalents available daily-Oz-eq,0.598203991
Corn flour and meal: Per capita availability adjusted for loss,1987,Food pattern equivalents available daily-Oz-eq,0.697904656
Corn flour and meal: Per capita availability adjusted for loss,1988,Food pattern equivalents available daily-Oz-eq,0.712859756
Corn flour and meal: Per capita availability adjusted for loss,1989,Food pattern equivalents available daily-Oz-eq,0.727814856
Corn flour and meal: Per capita availability adjusted for loss,1990,Food pattern equivalents available daily-Oz-eq,0.720140853
Corn flour and meal: Per capita availability adjusted for loss,1991,Food pattern equivalents available daily-Oz-eq,0.745257319
Corn flour and meal: Per capita availability adjusted for loss,1992,Food pattern equivalents available daily-Oz-eq,0.762710089
Corn flour and meal: Per capita availability adjusted for loss,1993,Food pattern equivalents available daily-Oz-eq,0.777665188
Corn flour and meal: Per capita availability adjusted for loss,1994,Food pattern equivalents available daily-Oz-eq,0.792620288
Corn flour and meal: Per capita availability adjusted for loss,1995,Food pattern equivalents available daily-Oz-eq,0.807575388
Corn flour and meal: Per capita availability adjusted for loss,1996,Food pattern equivalents available daily-Oz-eq,0.822530488
Corn flour and meal: Per capita availability adjusted for loss,1997,Food pattern equivalents available daily-Oz-eq,0.837485588
Corn flour and meal: Per capita availability adjusted for loss,1998,Food pattern equivalents available daily-Oz-eq,0.847455654
Corn flour and meal: Per capita availability adjusted for loss,1999,Food pattern equivalents available daily-Oz-eq,0.862410754
Corn flour and meal: Per capita availability adjusted for loss,2000,Food pattern equivalents available daily-Oz-eq,0.87238082
Corn flour and meal: Per capita availability adjusted for loss,2001,Food pattern equivalents available daily-Oz-eq,0.88733592
Corn flour and meal: Per capita availability adjusted for loss,2002,Food pattern equivalents available daily-Oz-eq,0.90229102
Corn flour and meal: Per capita availability adjusted for loss,2003,Food pattern equivalents available daily-Oz-eq,0.912261086
Corn flour and meal: Per capita availability adjusted for loss,2004,Food pattern equivalents available daily-Oz-eq,0.927216186
Corn flour and meal: Per capita availability adjusted for loss,2005,Food pattern equivalents available daily-Oz-eq,0.937186253
Corn flour and meal: Per capita availability adjusted for loss,2006,Food pattern equivalents available daily-Oz-eq,0.947156319
Corn flour and meal: Per capita availability adjusted for loss,2007,Food pattern equivalents available daily-Oz-eq,0.952141353
Corn flour and meal: Per capita availability adjusted for loss,2008,Food pattern equivalents available daily-Oz-eq,0.962111419
Corn flour and meal: Per capita availability adjusted for loss,2009,Food pattern equivalents available daily-Oz-eq,0.962111419
Corn flour and meal: Per capita availability adjusted for loss,2010,Food pattern equivalents available daily-Oz-eq,0.962111419
Corn flour and meal: Per capita availability adjusted for loss,2011,Food pattern equivalents available daily-Oz-eq,0.992532698
Corn flour and meal: Per capita availability adjusted for loss,2012,Food pattern equivalents available daily-Oz-eq,0.986530491
Corn flour and meal: Per capita availability adjusted for loss,2013,Food pattern equivalents available daily-Oz-eq,0.986530491
Corn flour and meal: Per capita availability adjusted for loss,2014,Food pattern equivalents available daily-Oz-eq,0.992021619
Corn flour and meal: Per capita availability adjusted for loss,2015,Food pattern equivalents available daily-Oz-eq,1.001991685
Corn flour and meal: Per capita availability adjusted for loss,2016,Food pattern equivalents available daily-Oz-eq,0.997006652
Corn flour and meal: Per capita availability adjusted for loss,2017,Food pattern equivalents available daily-Oz-eq,1.006976718
Corn flour and meal: Per capita availability adjusted for loss,2018,Food pattern equivalents available daily-Oz-eq,1.016946785
Corn flour and meal: Per capita availability adjusted for loss,2019,Food pattern equivalents available daily-Oz-eq,1.071782151
Corn flour and meal: Per capita availability adjusted for loss,2020,Food pattern equivalents available daily-Oz-eq,1.036886918
Corn flour and meal: Per capita availability adjusted for loss,2021,Food pattern equivalents available daily-Oz-eq,1.026916851
Corn flour and meal: Per capita availability adjusted for loss,2022,Food pattern equivalents available daily-Oz-eq,1.036886918
Corn hominy and grits: Per capita availability adjusted for loss,1970,Primary weight-Lbs/year,2.2
Corn hominy and grits: Per capita availability adjusted for loss,1971,Primary weight-Lbs/year,1.8
Corn hominy and grits: Per capita availability adjusted for loss,1972,Primary weight-Lbs/year,1.6
Corn hominy and grits: Per capita availability adjusted for loss,1973,Primary weight-Lbs/year,1.9
Corn hominy and grits: Per capita availability adjusted for loss,1974,Primary weight-Lbs/year,2.3
Corn hominy and grits: Per capita availability adjusted for loss,1975,Primary weight-Lbs/year,2.7
Corn hominy and grits: Per capita availability adjusted for loss,1976,Primary weight-Lbs/year,3
Corn hominy and grits: Per capita availability adjusted for loss,1977,Primary weight-Lbs/year,3.3
Corn hominy and grits: Per capita availability adjusted for loss,1978,Primary weight-Lbs/year,3.1
Corn hominy and grits: Per capita availability adjusted for loss,1979,Primary weight-Lbs/year,3
Corn hominy and grits: Per capita availability adjusted for loss,1980,Primary weight-Lbs/year,2.8
Corn hominy and grits: Per capita availability adjusted for loss,1981,Primary weight-Lbs/year,2.7
Corn hominy and grits: Per capita availability adjusted for loss,1982,Primary weight-Lbs/year,2.9
Corn hominy and grits: Per capita availability adjusted for loss,1983,Primary weight-Lbs/year,3
Corn hominy and grits: Per capita availability adjusted for loss,1984,Primary weight-Lbs/year,3.1
Corn hominy and grits: Per capita availability adjusted for loss,1985,Primary weight-Lbs/year,3.2
Corn hominy and grits: Per capita availability adjusted for loss,1986,Primary weight-Lbs/year,3.3
Corn hominy and grits: Per capita availability adjusted for loss,1987,Primary weight-Lbs/year,3.4
Corn hominy and grits: Per capita availability adjusted for loss,1988,Primary weight-Lbs/year,3.3
Corn hominy and grits: Per capita availability adjusted for loss,1989,Primary weight-Lbs/year,3.1
Corn hominy and grits: Per capita availability adjusted for loss,1990,Primary weight-Lbs/year,2.935235383
Corn hominy and grits: Per capita availability adjusted for loss,1991,Primary weight-Lbs/year,2.782447829
Corn hominy and grits: Per capita availability adjusted for loss,1992,Primary weight-Lbs/year,2.63114646
Corn hominy and grits: Per capita availability adjusted for loss,1993,Primary weight-Lbs/year,3.12497072
Corn hominy and grits: Per capita availability adjusted for loss,1994,Primary weight-Lbs/year,3.610819302
Corn hominy and grits: Per capita availability adjusted for loss,1995,Primary weight-Lbs/year,4
Corn hominy and grits: Per capita availability adjusted for loss,1996,Primary weight-Lbs/year,4.5
Corn hominy and grits: Per capita availability adjusted for loss,1997,Primary weight-Lbs/year,4.9
Corn hominy and grits: Per capita availability adjusted for loss,1998,Primary weight-Lbs/year,5.4
Corn hominy and grits: Per capita availability adjusted for loss,1999,Primary weight-Lbs/year,5.8
Corn hominy and grits: Per capita availability adjusted for loss,2000,Primary weight-Lbs/year,6.2
Corn hominy and grits: Per capita availability adjusted for loss,2001,Primary weight-Lbs/year,6.6
Corn hominy and grits: Per capita availability adjusted for loss,2002,Primary weight-Lbs/year,7
Corn hominy and grits: Per capita availability adjusted for loss,2003,Primary weight-Lbs/year,7.4
Corn hominy and grits: Per capita availability adjusted for loss,2004,Primary weight-Lbs/year,7.8
Corn hominy and grits: Per capita availability adjusted for loss,2005,Primary weight-Lbs/year,8.1
Corn hominy and grits: Per capita availability adjusted for loss,2006,Primary weight-Lbs/year,8.5
Corn hominy and grits: Per capita availability adjusted for loss,2007,Primary weight-Lbs/year,8.9
Corn hominy and grits: Per capita availability adjusted for loss,2008,Primary weight-Lbs/year,9.3
Corn hominy and grits: Per capita availability adjusted for loss,2009,Primary weight-Lbs/year,9.3
Corn hominy and grits: Per capita availability adjusted for loss,2010,Primary weight-Lbs/year,9.3
Corn hominy and grits: Per capita availability adjusted for loss,2011,Primary weight-Lbs/year,9.594059391
Corn hominy and grits: Per capita availability adjusted for loss,2012,Primary weight-Lbs/year,9.536040609
Corn hominy and grits: Per capita availability adjusted for loss,2013,Primary weight-Lbs/year,9.536040609
Corn hominy and grits: Per capita availability adjusted for loss,2014,Primary weight-Lbs/year,9.5
Corn hominy and grits: Per capita availability adjusted for loss,2015,Primary weight-Lbs/year,9.6
Corn hominy and grits: Per capita availability adjusted for loss,2016,Primary weight-Lbs/year,9.6
Corn hominy and grits: Per capita availability adjusted for loss,2017,Primary weight-Lbs/year,9.6
